prompt_id,domain,prompt_type,path,characters,words,sha256
6c268d919159,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_chest_t07_base_concept_sheet.txt,1822,230,3dcf024aa30d9fe09618b47293dc8b7bc3d5a20812f4b1bc782524b9c131b1b1
adc40e9a0a1d,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_chest_t08_base_concept_sheet.txt,1809,229,dafa12c26926c51520891513847f820c7aa0789584e1b8f5dc1fc57635da5ee7
39cb84d8a5a9,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_chest_t09_base_concept_sheet.txt,1826,231,7a06a12a1b16991c4fa969bcf7e2ddf37c39e0866c4cfa975f5265bc2e694c26
9a69c4aebd91,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_gloves_t01_base_concept_sheet.txt,1798,229,3318ab26bb641957bf0c74db861c7adc40c01f00e85094878931c2d6e041bc9e
e68d1137afad,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_gloves_t02_base_concept_sheet.txt,1807,228,810bdd9adebc115728ef08ea740b16cf95778022c111fd3a11db7743fc8d18ba
a1352300a596,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_gloves_t03_base_concept_sheet.txt,1808,230,c23ea5adcc2b9864d7b7136a54912eef3348fc0abd18f15de90a998436cc8ffb
b9137ac1923d,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_gloves_t04_base_concept_sheet.txt,1778,223,b41ebba971f1e96a3969b0aebe8e211aa7273eaf90924da7483dafeeed27c426
5775341c62d4,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_gloves_t05_base_concept_sheet.txt,1804,228,0046238315910932414bafd760795c3d010234b3d6bbfc743a4ac41e463e737d
3a25d741dd4d,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_gloves_t06_base_concept_sheet.txt,1790,227,9b49f9d54e8677833d36eaed9c18224587f36b7b6468308d1d107b0147f9f117
6a6fba79254b,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_gloves_t07_base_concept_sheet.txt,1811,229,d1b45f6171b6c29a904cf0b91f23ecdc6eef83efb78a57ad86b5181576a73e6e
b068a4f37a55,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_gloves_t08_base_concept_sheet.txt,1798,228,37cac7c9932016e04ef88caa63fad022ecd354b19301e882a1b9db9362bbbcb0
7641a00a479f,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_gloves_t09_base_concept_sheet.txt,1815,230,8c3e163d0ff1758e890cbeaa61014a603d2cab90e825b723ab575f5da14d7670
e2df8f29e363,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_hood_t01_base_concept_sheet.txt,1796,230,3060288939829bba2f832199ccf1a4f925bc93379114d1106a5658b3917a267b
f4bcdf7b829d,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_hood_t02_base_concept_sheet.txt,1805,229,2034fdb73778ad1ba41d733372fcfd02a04b817f824777e03f6b0e8e7c2f6b59
459b6a7381c7,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_hood_t03_base_concept_sheet.txt,1806,231,525e2b1a678006f8c022e4cb2982ea1a8b957b6637ec43d40cd04dbe1a6142d9
5b92734eada3,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_hood_t04_base_concept_sheet.txt,1776,224,a8b3d520a7c670952408a64e1a133aac6ac2dfcc68f51b73443b4aafcd170b2a
650e6bf89ef5,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_hood_t05_base_concept_sheet.txt,1802,229,3f1c8fa86954e346c401b19a76cbad25e845764ca6b6bb1b414ff4474175fe49
d18eaab9751f,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_hood_t06_base_concept_sheet.txt,1788,228,6af1707bf5d09412fd96333346426716c90094c72ed49079dc5c36f90e5489ee
4f2fdf049c4b,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_hood_t07_base_concept_sheet.txt,1809,230,e4e181c85f7390703446af9bc8f7897f37b8e36f6739b1625a5a2384e6137fd7
01718de71ad1,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_hood_t08_base_concept_sheet.txt,1796,229,12c20901a09f618c0f313c58126e3ee88d8bda3a930929abb3e65cfc86ece185
f4d3a73a2416,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_light_hood_t09_base_concept_sheet.txt,1813,231,df90ebe27bd908f14f5eca2d27294e64f1ca1b16a33c44a681b54eba8baaab24
023fde6fb342,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_longbow_t01_base_concept_sheet.txt,1776,227,5a52858d3e0ff7745a1921608885a31b44587e3ef7f066ca12d37c254eb236d1
24e3f0a00a6f,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_longbow_t02_base_concept_sheet.txt,1773,226,d329272bb3185c3ddf17041a10c808add7a9a477fc9b041c03200e88d7481103
31c2a64d5369,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_longbow_t03_base_concept_sheet.txt,1797,229,e690f526c4e73baf501ab37070442fd28d66c8a7d81f919c90ebdb2bc641edbf
d9f21fb08351,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_longbow_t04_base_concept_sheet.txt,1772,225,5f0cc3aea15427379993bc071f99b33afb3002dcdf20b32bc1730ab4c9210e26
5b736264af6f,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_longbow_t05_base_concept_sheet.txt,1797,229,6c426f12d47f27d03f8fc3b8a104253bb0a732e97e4732e1235d6016a1683006
9e95b979acbf,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_longbow_t06_base_concept_sheet.txt,1804,231,09554529552c0e684b38ed01f7f9bd47bd1370339318fed5753b6239860720b7
fec3c036fda1,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_longbow_t07_base_concept_sheet.txt,1794,228,fc924f4f19c0202985e04e85c50fa0c3d433361c9978294c28f23c321e936406
0ec07c4dffc2,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_longbow_t08_base_concept_sheet.txt,1798,229,8883742c7081a1ea93d84e3b1bb5200b63e4a26e6f0526f99248de5256af1731
f71542d7ae8e,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_longbow_t09_base_concept_sheet.txt,1816,231,0e946d4feac4411d24a461623739101963d00b48f12dd2101bb6b7cfbad603b8
76d2746fe4a9,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_ring_t01_base_concept_sheet.txt,1793,231,dbb55318828ce0ae23f40cea8605ff62bd4c6bffd0ee6a6c1ad330fddc516b88
2d9cca05b0eb,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_ring_t02_base_concept_sheet.txt,1803,229,9eb0a24e2a7197ef4c243766a82be30a0ba986597769cee56ceec3847b134d7a
8420b191121d,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_ring_t03_base_concept_sheet.txt,1817,233,7e2e270c219a5b918c1c13efc74f9b23ab31b9025bc33acdf58fe7a26bd33140
aa1119fc68a1,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_ring_t04_base_concept_sheet.txt,1762,224,efc795a51e1189bcede7d1cc9115436987c61b1dc20e8b2b89e653b931e2fbda
4d2d447f32b0,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_ring_t05_base_concept_sheet.txt,1817,232,cfaedcbea3d7f4da2611f7fa68fecb483b9105e5e3d9cdd50173e6d4f43a58d6
74ff85bb3a74,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_ring_t06_base_concept_sheet.txt,1812,231,aaf6370643415a9fd3ccbbd7233269db29d9fbc8cc4778309a307664d9c168af
e97f5b2969a5,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_ring_t07_base_concept_sheet.txt,1825,234,c27b6413f5db20b407c7bba31519ffab977e8a20898df63ebee83f64539d9334
c2934a0b4b1d,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_ring_t08_base_concept_sheet.txt,1801,231,78449852c9b50bcdaadbabbed696fc3e3ae07e9ca64bd7d14e3ecf0e63d5a6bb
92e3ec93cc84,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_ring_t09_base_concept_sheet.txt,1833,235,a286b139fa3fa8b656fec2f5091da87dde6a984804ac1294a808d1423d66fdb8
79c823d3b0b1,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_shield_t01_base_concept_sheet.txt,1785,229,54aac12f200c71ae3a7cf5d67b1b42382b2563eac23044173cc7a9e25b81bf7b
10589937853a,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_shield_t02_base_concept_sheet.txt,1792,227,b59c5a18c20cc1cc85ad2481d4816b78f2164b1867b50dc8c8149d67032ba23c
5927d60900ab,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_shield_t03_base_concept_sheet.txt,1804,230,540b1b1b8c99c5fa75ce0664e4fac63cefeb5ca70eb4d28f62ec747cddbb6a88
84fde1c4e1da,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_shield_t04_base_concept_sheet.txt,1777,225,26021c986795e4028f9457065e445f158602a7a76c1cb0f787bdaedb7a329e53
c30684401796,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_shield_t05_base_concept_sheet.txt,1802,229,4db6e612e9fd783d341e0eccd0c5a46340728318b36a407f5cbd532c846e46bc
2db7bc93efaa,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_shield_t06_base_concept_sheet.txt,1792,228,8720d8676c329d65468e1156d459795edb237c88a68ef16217c14bffde4893d6
bd1436ddaf68,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_shield_t07_base_concept_sheet.txt,1809,230,2593888229ba0fa532ec75afae66bee05012b2dbe5e388946bfbbe3b50e5f5f0
f1e5981e740a,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_shield_t08_base_concept_sheet.txt,1794,229,b6d35d7d59c3fb8069bc9e3520b1dc15e71635810150d58a8e7525bfb53659be
ecc656b4314d,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_shield_t09_base_concept_sheet.txt,1817,232,934cf71c1204e80d934519b479394fe82f0ac660bd69248b0f8c7bc6a2badd73
196871659a4d,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_staff_t01_base_concept_sheet.txt,1792,228,400a33f78066b934543a665dec1a6c300d6bab89559dd4aa2293bd900b23d6b5
097707241e46,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_staff_t02_base_concept_sheet.txt,1792,227,c91830c7759c2b390cf3704758cfdf758705ac797e724c6891def4646b908737
6da46ff18a05,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_staff_t03_base_concept_sheet.txt,1818,231,02ed033fd21e8c429f869c9dc2af8a68528d955c7a8957f9edac5f89dc18f5af
69e8690a6720,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_staff_t04_base_concept_sheet.txt,1765,223,3499c5492ff8bd90a0292c1b00f92b0d2df2d26208a625eb65c74c904b7b424f
4c58fc135d82,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_staff_t05_base_concept_sheet.txt,1820,231,b7ee22afe308e66fe38142635920e1f938478bb8410590187f4f9933f7ba6d3f
21aab0168b9e,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_staff_t06_base_concept_sheet.txt,1832,233,de3b527af641e4c3d4e02ebb11fb0bfa82921df81b0e71326fc1efc440bc593c
4a1731385b16,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_staff_t07_base_concept_sheet.txt,1818,231,2846570a95d5327ae12ba14563507813b480faac401140d2431b013e12621c62
4b90d52bc17b,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_staff_t08_base_concept_sheet.txt,1813,230,1cd35f5b296c05a8ba9e2308447623f9a66aa91b02a32f664f333f31445c09eb
37e6ff0ca674,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_staff_t09_base_concept_sheet.txt,1840,233,602ce9ed1ec65e6a9c80ae2dd6870e70c1b0452523b7295af0e1ad034ea3cd2f
535b3b1f5420,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_sword_1h_t01_base_concept_sheet.txt,1796,228,496e3b482e7ac0ea20b69caed66bc8e6f17ce7034a0da4089bc785dfa11bf0d9
a5757d12e068,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_sword_1h_t02_base_concept_sheet.txt,1803,226,b85f26224cb5cc0ffc5d1da72fa8ec1865bfb60ccec179ec21edde0657280336
3ee83b540115,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_sword_1h_t03_base_concept_sheet.txt,1815,229,eb30a64f7076e335805fb4829ef88f649e197852854abbb3a343aaa0e526c7ef
7d2ebc1ac512,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_sword_1h_t04_base_concept_sheet.txt,1788,224,69e2373f2c2a2fc95d2473d9604aaf05a86ebd3456c126c9e9a7c4dac284fad5
b4390dd0a456,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_sword_1h_t05_base_concept_sheet.txt,1813,228,c7ee51e1713086562c763c4d628c69789ca8b670d77fcf566bde4f2889d48b62
d1f5ff53cf8d,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_sword_1h_t06_base_concept_sheet.txt,1803,227,3d487ae7fd5ddb133a8a80ee2f2ad509a8217e47b8e081b29391c83181f389d1
f6db178c1c93,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_sword_1h_t07_base_concept_sheet.txt,1820,229,0172508c62c024c5a6f069b0323e6ff15e9eaa3ca68ee3310d74bc9e528654b3
c02c364141bf,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_sword_1h_t08_base_concept_sheet.txt,1805,228,0216aa4758c17d882931ce1bcefdc153ada346ed62e0309c46ab00f8f21e8b28
913de6160254,Equipment,Concept,Prompts/Equipment/ConceptArt/equipment_sword_1h_t09_base_concept_sheet.txt,1828,231,4438e5e6ae1bb8668c53f349fb054ed754735393c722bb5309849643fd5aa5ac
e44b033a26b0,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_amulet_t01_base_geometry.txt,1905,265,b294ab4a6af33ae3b803d543afc30315740cd2311b023a16d5958bb7fcf7d8e5
6536f7b2d20f,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_amulet_t02_base_geometry.txt,1918,263,9b2f88f951cf1f780567a02c6fc476aab05c3588a912aad13264e52d96795684
79e2c71dd867,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_amulet_t03_base_geometry.txt,1931,267,c48322b6d5695536f293dc695479021c896f99ade5c2ff918f1c85dd23015415
5f0f48deaad6,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_amulet_t04_base_geometry.txt,1872,258,1bf75bec31c11482989206e3dcfa613eb83a9f3c8822a5a1b5de0d46cfb9d44b
3079291e173a,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_amulet_t05_base_geometry.txt,1938,267,ff5c61b4b799533dbdcfa157f48437b26d2b137c8d6d532d2eadbc3229c3da25
8b4f71b1da13,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_amulet_t06_base_geometry.txt,1935,266,8043b12f16592246a1866f6f24109ecd8186a96757eeb9bb290dcc80c9810178
4a45621f8947,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_amulet_t07_base_geometry.txt,1941,270,0682d7f5128bf9eff809df3c06a2c36d9465e64ab167ccb1485e60120ccad4af
48549068de1e,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_amulet_t08_base_geometry.txt,1917,265,092e9c66790496ca87ce54dd5b67683252119e860b99226854e66aef803370e2
e641a0312741,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_amulet_t09_base_geometry.txt,1946,269,630d83d344081755b6f1d8f65957b1e8b28d245f2ac770a420fd1c1a137663d8
ccdc2b422330,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_boots_t01_base_geometry.txt,1895,264,6406d9aad1c83c12b5ba76666d1daceb8d0fcb5d05eaf8fcd21b84e117d92765
8c09903f8ede,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_boots_t02_base_geometry.txt,1910,263,01c12f0bc1e55c711732c904e86ae884b19f9655aeccaf5232efdf15f55995ef
ca84de4ab0cb,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_boots_t03_base_geometry.txt,1912,266,f95c80d4c142a8a0d41ec81f59ce1be56a85bfb7ed0a4eaac5fc8f43cfd10d75
14e6c9423b59,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_boots_t04_base_geometry.txt,1850,255,98028cc780318b0a6bc98f387a629dfe11b3e2eac6ea15435650918c5e487a7b
5f30fe8b8fe1,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_boots_t05_base_geometry.txt,1917,265,6b8c397f5870c5d733b72c15243699698c8c189d8d56c8ab4e47c15dee7a1580
ac6e6fc320bf,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_boots_t06_base_geometry.txt,1910,264,d26a89ae6791aaae90c38e1c5e6655625b0f262fef71b3f0df0cad9af47e5d84
178fd1c7cb01,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_boots_t07_base_geometry.txt,1920,268,6836dd8e001572948e62dda88f52e1c8f3683543c8d4aff3e6351e6b717110d5
45a5720fb0e9,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_boots_t08_base_geometry.txt,1898,263,2600dbc402456e47c3f38179690c9c83187a4942dc131ac3e75049d56ab09711
d15f3e70da08,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_boots_t09_base_geometry.txt,1921,266,5f73bff960e711b7887c301622ba5b3d86deac42968dfdd09fc903053ee7e97d
420fbcc17451,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_gloves_t01_base_geometry.txt,1898,263,f468fc00efa43f2c8644f57bd78451236335b815971fdd22ebdb0358e0e6de00
be993d2520e2,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_gloves_t02_base_geometry.txt,1913,262,30c6b228860a24d1dd78b723ca7085577ab5a80dc0805401c0ce783f65d7abb3
e8c4dede2a5b,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_gloves_t03_base_geometry.txt,1915,265,45250114b8122eced396c089f80467e9f4826200c17058e2dd5c1fe76dd8739a
64cf518090c0,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_gloves_t04_base_geometry.txt,1853,254,99905bbadd02d0df951f4555dc2b3a9f69d187edb3a2fce6a5759b90a0cb7437
e58d91e7b95e,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_gloves_t05_base_geometry.txt,1920,264,934310c26e738030884f9ce411c0ea2f23d6bd7e69ad51bace9121092193ef3c
902a360ebcf0,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_gloves_t06_base_geometry.txt,1913,263,38932f4caf9a6c6708a20acc658837deec9ef6a51d2172099e82504db8df5e00
c16f927a34ae,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_gloves_t07_base_geometry.txt,1923,267,18c75ae772ffa5ac2283595ff357f4f73231bb0db3aa2e59f78391c0a1a6cc45
6b035c7b39c3,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_gloves_t08_base_geometry.txt,1901,262,e0ee036af36ea553a283f749f65506f06c0f240ef1ef4b61442377011ef58c09
fee261c546b5,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_gloves_t09_base_geometry.txt,1924,265,32ae8b6a53447472a9e4c365a132f338f87aef904f4ffb2d668e5280a66130e7
33758ad4f8da,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_hood_t01_base_geometry.txt,1920,269,3608edf298576f6a3038edec4ee60e9df4d584aabd858e7f6b2073c7cacda40f
50ddda854afd,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_hood_t02_base_geometry.txt,1935,268,027508408eada9569faa64062b18ab0f02269385a0ce3f14624aab65e596bd4a
5c6a45ca1a18,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_hood_t03_base_geometry.txt,1937,271,a330c4c299dae749db3980e9093eaabaf7b1b198e14cbe74f71b1b1ad019295d
03455eadaa84,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_hood_t04_base_geometry.txt,1875,260,dfd3e3e310e4373635120e45a163a65a7aa5240d2e53248da386556f6e82d841
24b358afa985,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_hood_t05_base_geometry.txt,1942,270,f143b25d1536874261b9fb29b5318eb7078fb59544bd0214fbd77bc4a8ea4618
4dd25ba55390,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_hood_t06_base_geometry.txt,1935,269,14d7185ee8507611051c5a4ec865800280c3d8dc22d621bfed6037adfa72ba86
2c76af88ab6c,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_hood_t07_base_geometry.txt,1945,273,58c690305137120702a868dbf5309ebe089abba0997209ebecdea39b14ed9527
67138c56f62a,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_hood_t08_base_geometry.txt,1923,268,ab34c4627b744d58f34bb2137e398ac92c2619453c6e4cc4146740fcdee33b47
972d6d99e867,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_hood_t09_base_geometry.txt,1946,271,6229339c5a67953ae628bbe84b026f515d58301907fc016bbdb739bfb200d5a7
1a2ef97d6936,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_robe_t01_base_geometry.txt,1920,268,33b2d31308e3cd1d01d23c68ba19aef98e7e89a08798dcb6445fb23be49108a1
a644e304caf1,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_robe_t02_base_geometry.txt,1935,267,40a67b3240f349b13f78aa16a44711e05c794d48163a8e6c29a6b90d58520772
4b3b70e47928,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_robe_t03_base_geometry.txt,1937,270,291d0c0c809727385b67ae695543a1e43f6fb6c0024cfdb3a533524f7b9c8f24
353f49c46120,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_robe_t04_base_geometry.txt,1875,259,c75ce7ee278282ef2d436427f39a98c2f18891846da841fc3422e7ae0e690243
ba1a0ab374f3,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_robe_t05_base_geometry.txt,1942,269,3a7743f25ce3c9d450d2e70f7f0ad6265a948c3c33723483c210e5f8d8c64157
1755185496d2,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_robe_t06_base_geometry.txt,1935,268,b16e655ccdfefafe0ab1f5221960cfca003005855e762d95e7826d54d46805ab
99c9709d37c7,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_robe_t07_base_geometry.txt,1945,272,d28daf4d500d8f3181aaea7c779127c351ca2c30ba87f91f67ef46a03d11aa67
d4e9fcb693a9,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_robe_t08_base_geometry.txt,1923,267,087493fc3aff60b880f3056a999f0becb6ab82ee0ebd5a5a73398c39dbe88f61
55511fee8217,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_cloth_robe_t09_base_geometry.txt,1946,270,97e3964a58ed4e56d45c914d7c7b41be971ccda033636b8ddeb60c5fb8aae127
3e7bb11a59bc,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_boots_t01_base_geometry.txt,1881,261,9def9a4f573197e762efcc793233b1bdc781e2fc5a3d886f9da441f398ae6d64
97b1649a25c1,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_boots_t02_base_geometry.txt,1891,259,a69386bfe8ac7ee9e5262caff26993358a283845950299a4ce56df6d225b757c
b13bd9005a26,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_boots_t03_base_geometry.txt,1902,262,7321c1290673b6edc3c831b95e831015371ff0e487378d703f591d2c42ec9645
ca3a02a7bd0c,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_boots_t04_base_geometry.txt,1871,257,c7c845730d5c09b550329e0d391c2a737a5bdaa5b922cf1b71793ad87e9b5bd8
de9c3629e6ac,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_boots_t05_base_geometry.txt,1907,262,da6c3773a2c45521ee2ceb4905a50fdcd68399d2da29a708e842414e4eeed564
1ca920c10419,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_boots_t06_base_geometry.txt,1899,261,406ea555edd64e86e75af8529d1efbd9a303fc0c03e217b3184f7c322e569fa0
f2fa4e91eabb,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_boots_t07_base_geometry.txt,1909,264,fb93f40f5bc5948b2ec55351f42b637af9dce9d882652e3c1eaff4220e65c2a5
e54528cfde0d,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_boots_t08_base_geometry.txt,1894,261,c80c85c3d02e74e0dc34656ee4864d91ab6a719346a683508cd1d8504611ec2c
33d947f71c6d,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_boots_t09_base_geometry.txt,1914,264,272d688b2ce2d3e2e9f651e9100bb7e42ea7e84889c0f5ff77692fb225923d00
9b8e7b34d5ca,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_chest_t01_base_geometry.txt,1908,263,43dda2956598449c08752bd5af54a635b14e3a768a6f8a2d325b065a91506be4
1e27bfd68d61,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_chest_t02_base_geometry.txt,1918,261,c3ad4793b6bd3569b1a90219882a7478baeb793049094f09fb00588392b3249f
5206b6383703,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_chest_t03_base_geometry.txt,1929,264,84949dca67132f2069997d2b620253f2b629e0b2721645ac25470e544a3d7e3c
3fd8d0d845da,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_chest_t04_base_geometry.txt,1898,259,b57fa1476579d4f52be4bc05c7238d141e7837ea8064148ac6e9ad2548c3ec4a
6ca575a8ffa1,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_chest_t05_base_geometry.txt,1934,264,ac4ac96edec958fcce57ac96847ddaac8e2144cfc81a6dfb0ba22b38d969cc39
c2ab7078da42,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_chest_t06_base_geometry.txt,1926,263,69240266db46ee01fdf66c0985c32205dd7faf855b19fb645f3d654892f9f932
2a928e8eaa8c,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_chest_t07_base_geometry.txt,1936,266,e33d006c172f4308742026bb8399fff1b1244c20a67f2637044cf450742e7665
017c5a11dcb0,Equipment,Geometry,Prompts/Equipment/Meshy/BaseGeometry/equipment_heavy_chest_t08_base_geometry.txt,1921,263,fd57a12f9561f38f357d0a2adc4b74da92f5ce2ee9daec03cfda19892a37e06e
