asset_id,display_name_pt,display_name_en,asset_class,category,subcategory,faction_or_system,gameplay_role,production_phase,priority,tier,rarity_strategy,profession,biome,meshy_eligible,meshy_method,source_art_required,modularity,rig_type,animation_set,lod_required,lod0_tri_min,lod0_tri_max,lod1_ratio,lod2_ratio,texture_resolution,texture_maps,material_slots_max,scale_m,pivot,collider,export_format,unity_import_path,prefab_path,reuse_group,dependencies,expected_variants,status,approval_criteria,notes,source_reference,design_brief,grid_standard,snap_rule,biome_material_kit,approved_palette,required_sockets,unity_effects,concept_prompt_path,meshy_prompt_path,texture_prompt_path,approval_gate
env_undead_crypt_crypt_wall_corner_001,Canto de Cripta,Crypt Wall Corner,3D Model,Environment,wall,Undead Crypt,Modular environment kit,Season 1 - Arc 2,P1,N/A,None,None,Undead Crypt,Yes,Image to 3D,Yes,Modular kit piece,None,None,Yes,1400,4000,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,4.0,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/undead_crypt/Models,Assets/_Game/Prefabs/Environments/undead_crypt/PF_crypt_wall_corner.prefab,undead_crypt_wall,Undead Crypt modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,90-degree 4 meter modular crypt wall corner with eroded masonry and clean snap boundaries,4m grid,Exact boundary dimensions; origin at base center; no protrusion across snap plane,mat_crypt_stone; mat_aged_bone; mat_crypt_iron; mat_funeral_cloth; mat_necromantic_crystal,#4C5963 #C9C1A8 #26313A #5A4B78 #6ECBE5,SNAP_GRID_BASE; SNAP_N; SNAP_E; SNAP_S; SNAP_W,"Spectral flame, fog, portal energy and crystal pulse are Unity VFX/shader work; geometry must remain readable with effects disabled.",Prompts/ConceptArt/env_undead_crypt_crypt_wall_corner_001_concept_sheet.txt,Prompts/Meshy/env_undead_crypt_crypt_wall_corner_001_geometry.txt,Prompts/Texture/env_undead_crypt_crypt_wall_corner_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_undead_crypt_crypt_wall_straight_001,Parede de Cripta,Crypt Wall,3D Model,Environment,wall,Undead Crypt,Modular environment kit,Season 1 - Arc 2,P1,N/A,None,None,Undead Crypt,Yes,Image to 3D,Yes,Modular kit piece,None,None,Yes,1200,3500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,4.0,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/undead_crypt/Models,Assets/_Game/Prefabs/Environments/undead_crypt/PF_crypt_wall_straight.prefab,undead_crypt_wall,Undead Crypt modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,straight 4 meter modular crypt wall with funerary recesses concentrated near the edges,4m grid,Exact boundary dimensions; origin at base center; no protrusion across snap plane,mat_crypt_stone; mat_aged_bone; mat_crypt_iron; mat_funeral_cloth; mat_necromantic_crystal,#4C5963 #C9C1A8 #26313A #5A4B78 #6ECBE5,SNAP_GRID_BASE; SNAP_N; SNAP_E; SNAP_S; SNAP_W,"Spectral flame, fog, portal energy and crystal pulse are Unity VFX/shader work; geometry must remain readable with effects disabled.",Prompts/ConceptArt/env_undead_crypt_crypt_wall_straight_001_concept_sheet.txt,Prompts/Meshy/env_undead_crypt_crypt_wall_straight_001_geometry.txt,Prompts/Texture/env_undead_crypt_crypt_wall_straight_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_undead_crypt_grave_marker_001,Lápide,Grave Marker,3D Model,Environment,prop,Undead Crypt,Modular environment kit,Season 1 - Arc 2,P1,N/A,None,None,Undead Crypt,Yes,Text to 3D,Optional,Modular kit piece,None,None,Yes,400,1000,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,1.5,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/undead_crypt/Models,Assets/_Game/Prefabs/Environments/undead_crypt/PF_grave_marker.prefab,undead_crypt_prop,Undead Crypt modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,"stylized eroded grave marker with a broad silhouette and abstract symbol shapes, no readable text",free placement on 0.25m increments,Base centered; stable footprint; no accidental overhang below ground,mat_crypt_stone; mat_aged_bone; mat_crypt_iron; mat_funeral_cloth; mat_necromantic_crystal,#4C5963 #C9C1A8 #26313A #5A4B78 #6ECBE5,CAMERA_FOCUS optional,"Spectral flame, fog, portal energy and crystal pulse are Unity VFX/shader work; geometry must remain readable with effects disabled.",Prompts/ConceptArt/env_undead_crypt_grave_marker_001_concept_sheet.txt,Prompts/Meshy/env_undead_crypt_grave_marker_001_geometry.txt,Prompts/Texture/env_undead_crypt_grave_marker_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_undead_crypt_hanging_chain_001,Corrente Suspensa,Hanging Chain,3D Model,Environment,prop,Undead Crypt,Modular environment kit,Season 1 - Arc 2,P1,N/A,None,None,Undead Crypt,Yes,Text to 3D,Optional,Modular kit piece,None,None,Yes,300,800,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,2.5,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/undead_crypt/Models,Assets/_Game/Prefabs/Environments/undead_crypt/PF_hanging_chain.prefab,undead_crypt_prop,Undead Crypt modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,"short segment of oversized aged iron chain designed as a rigid or lightly animated prop, with thick links",free placement on 0.25m increments,Base centered; stable footprint; no accidental overhang below ground,mat_crypt_stone; mat_aged_bone; mat_crypt_iron; mat_funeral_cloth; mat_necromantic_crystal,#4C5963 #C9C1A8 #26313A #5A4B78 #6ECBE5,CAMERA_FOCUS optional,"Spectral flame, fog, portal energy and crystal pulse are Unity VFX/shader work; geometry must remain readable with effects disabled.",Prompts/ConceptArt/env_undead_crypt_hanging_chain_001_concept_sheet.txt,Prompts/Meshy/env_undead_crypt_hanging_chain_001_geometry.txt,Prompts/Texture/env_undead_crypt_hanging_chain_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_undead_crypt_lich_throne_001,Trono do Lich,Lich Throne,3D Model,Environment,hero prop,Undead Crypt,Modular environment kit,Season 1 - Arc 2,P1,N/A,None,None,Undead Crypt,Yes,Image to 3D,Yes,Modular kit piece,None,None,Yes,3000,7500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,4.0,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/undead_crypt/Models,Assets/_Game/Prefabs/Environments/undead_crypt/PF_lich_throne.prefab,undead_crypt_hero prop,Undead Crypt modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,"monumental lich throne of black funerary stone, bone inlays and a vertical necromantic crystal focus behind the seat",free placement on 0.25m increments,Base centered; stable footprint; no accidental overhang below ground,mat_crypt_stone; mat_aged_bone; mat_crypt_iron; mat_funeral_cloth; mat_necromantic_crystal,#4C5963 #C9C1A8 #26313A #5A4B78 #6ECBE5,CAMERA_FOCUS; INTERACT_PRIMARY,"Spectral flame, fog, portal energy and crystal pulse are Unity VFX/shader work; geometry must remain readable with effects disabled.",Prompts/ConceptArt/env_undead_crypt_lich_throne_001_concept_sheet.txt,Prompts/Meshy/env_undead_crypt_lich_throne_001_geometry.txt,Prompts/Texture/env_undead_crypt_lich_throne_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_undead_crypt_necromantic_crystal_001,Cristal Necromântico,Necromantic Crystal,3D Model,Environment,prop,Undead Crypt,Modular environment kit,Season 1 - Arc 2,P1,N/A,None,None,Undead Crypt,Yes,Text to 3D,Optional,Modular kit piece,None,None,Yes,500,1400,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,1.5,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/undead_crypt/Models,Assets/_Game/Prefabs/Environments/undead_crypt/PF_necromantic_crystal.prefab,undead_crypt_prop,Undead Crypt modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,faceted pale-violet necromantic crystal cluster with thick connected shards and a stable stone base,free placement on 0.25m increments,Base centered; stable footprint; no accidental overhang below ground,mat_crypt_stone; mat_aged_bone; mat_crypt_iron; mat_funeral_cloth; mat_necromantic_crystal,#4C5963 #C9C1A8 #26313A #5A4B78 #6ECBE5,VFX_CRYSTAL_CORE,"Spectral flame, fog, portal energy and crystal pulse are Unity VFX/shader work; geometry must remain readable with effects disabled.",Prompts/ConceptArt/env_undead_crypt_necromantic_crystal_001_concept_sheet.txt,Prompts/Meshy/env_undead_crypt_necromantic_crystal_001_geometry.txt,Prompts/Texture/env_undead_crypt_necromantic_crystal_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_undead_crypt_necromantic_portal_001,Portal Necromântico,Necromantic Portal,3D Model,Environment,hero prop,Undead Crypt,Modular environment kit,Season 1 - Arc 2,P1,N/A,None,None,Undead Crypt,Yes,Image to 3D,Yes,Modular kit piece,None,None,Yes,2500,6500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,4.0,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/undead_crypt/Models,Assets/_Game/Prefabs/Environments/undead_crypt/PF_necromantic_portal.prefab,undead_crypt_hero prop,Undead Crypt modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,"large ritual portal frame of cold stone, bone accents and an empty inner opening reserved for Unity VFX",free placement on 0.25m increments,Base centered; stable footprint; no accidental overhang below ground,mat_crypt_stone; mat_aged_bone; mat_crypt_iron; mat_funeral_cloth; mat_necromantic_crystal,#4C5963 #C9C1A8 #26313A #5A4B78 #6ECBE5,VFX_PORTAL_CORE; CAMERA_FOCUS; INTERACT_PRIMARY,"Spectral flame, fog, portal energy and crystal pulse are Unity VFX/shader work; geometry must remain readable with effects disabled.",Prompts/ConceptArt/env_undead_crypt_necromantic_portal_001_concept_sheet.txt,Prompts/Meshy/env_undead_crypt_necromantic_portal_001_geometry.txt,Prompts/Texture/env_undead_crypt_necromantic_portal_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_undead_crypt_ossuary_001,Ossário,Ossuary,3D Model,Environment,prop,Undead Crypt,Modular environment kit,Season 1 - Arc 2,P1,N/A,None,None,Undead Crypt,Yes,Text to 3D,Optional,Modular kit piece,None,None,Yes,1000,2600,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,2.0,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/undead_crypt/Models,Assets/_Game/Prefabs/Environments/undead_crypt/PF_ossuary.prefab,undead_crypt_prop,Undead Crypt modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,"wall-adjacent ossuary container with ordered bone compartments, broad masonry frame and non-graphic presentation",free placement on 0.25m increments,Base centered; stable footprint; no accidental overhang below ground,mat_crypt_stone; mat_aged_bone; mat_crypt_iron; mat_funeral_cloth; mat_necromantic_crystal,#4C5963 #C9C1A8 #26313A #5A4B78 #6ECBE5,CAMERA_FOCUS optional,"Spectral flame, fog, portal energy and crystal pulse are Unity VFX/shader work; geometry must remain readable with effects disabled.",Prompts/ConceptArt/env_undead_crypt_ossuary_001_concept_sheet.txt,Prompts/Meshy/env_undead_crypt_ossuary_001_geometry.txt,Prompts/Texture/env_undead_crypt_ossuary_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_undead_crypt_ritual_altar_001,Altar Ritual,Ritual Altar,3D Model,Environment,hero prop,Undead Crypt,Modular environment kit,Season 1 - Arc 2,P1,N/A,None,None,Undead Crypt,Yes,Image to 3D,Yes,Modular kit piece,None,None,Yes,1800,4500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,2.0,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/undead_crypt/Models,Assets/_Game/Prefabs/Environments/undead_crypt/PF_ritual_altar.prefab,undead_crypt_hero prop,Undead Crypt modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,"waist-high necromantic ritual altar with broad stone top, shallow rune channels and crystal or candle sockets",free placement on 0.25m increments,Base centered; stable footprint; no accidental overhang below ground,mat_crypt_stone; mat_aged_bone; mat_crypt_iron; mat_funeral_cloth; mat_necromantic_crystal,#4C5963 #C9C1A8 #26313A #5A4B78 #6ECBE5,CAMERA_FOCUS; INTERACT_PRIMARY,"Spectral flame, fog, portal energy and crystal pulse are Unity VFX/shader work; geometry must remain readable with effects disabled.",Prompts/ConceptArt/env_undead_crypt_ritual_altar_001_concept_sheet.txt,Prompts/Meshy/env_undead_crypt_ritual_altar_001_geometry.txt,Prompts/Texture/env_undead_crypt_ritual_altar_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_undead_crypt_sarcophagus_001,Sarcófago,Sarcophagus,3D Model,Environment,prop,Undead Crypt,Modular environment kit,Season 1 - Arc 2,P1,N/A,None,None,Undead Crypt,Yes,Text to 3D,Optional,Modular kit piece,None,None,Yes,1200,3000,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,2.2,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/undead_crypt/Models,Assets/_Game/Prefabs/Environments/undead_crypt/PF_sarcophagus.prefab,undead_crypt_prop,Undead Crypt modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,"heavy carved stone sarcophagus with a readable lid seam, eroded funerary figure and stable rectangular base",free placement on 0.25m increments,Base centered; stable footprint; no accidental overhang below ground,mat_crypt_stone; mat_aged_bone; mat_crypt_iron; mat_funeral_cloth; mat_necromantic_crystal,#4C5963 #C9C1A8 #26313A #5A4B78 #6ECBE5,INTERACT_PRIMARY,"Spectral flame, fog, portal energy and crystal pulse are Unity VFX/shader work; geometry must remain readable with effects disabled.",Prompts/ConceptArt/env_undead_crypt_sarcophagus_001_concept_sheet.txt,Prompts/Meshy/env_undead_crypt_sarcophagus_001_geometry.txt,Prompts/Texture/env_undead_crypt_sarcophagus_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_undead_crypt_spectral_brazier_001,Braseiro Espectral,Spectral Brazier,3D Model,Environment,prop,Undead Crypt,Modular environment kit,Season 1 - Arc 2,P1,N/A,None,None,Undead Crypt,Yes,Text to 3D,Optional,Modular kit piece,None,None,Yes,700,1800,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,1.5,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/undead_crypt/Models,Assets/_Game/Prefabs/Environments/undead_crypt/PF_spectral_brazier.prefab,undead_crypt_prop,Undead Crypt modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,"stone-and-iron brazier with broad bowl, thick legs and an empty flame volume reserved for spectral Unity VFX",free placement on 0.25m increments,Base centered; stable footprint; no accidental overhang below ground,mat_crypt_stone; mat_aged_bone; mat_crypt_iron; mat_funeral_cloth; mat_necromantic_crystal,#4C5963 #C9C1A8 #26313A #5A4B78 #6ECBE5,VFX_FLAME,"Spectral flame, fog, portal energy and crystal pulse are Unity VFX/shader work; geometry must remain readable with effects disabled.",Prompts/ConceptArt/env_undead_crypt_spectral_brazier_001_concept_sheet.txt,Prompts/Meshy/env_undead_crypt_spectral_brazier_001_geometry.txt,Prompts/Texture/env_undead_crypt_spectral_brazier_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_undead_crypt_spectral_candle_001,Vela Espectral,Spectral Candle,3D Model,Environment,prop,Undead Crypt,Modular environment kit,Season 1 - Arc 2,P1,N/A,None,None,Undead Crypt,Yes,Text to 3D,Optional,Modular kit piece,None,None,Yes,250,600,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,0.5,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/undead_crypt/Models,Assets/_Game/Prefabs/Environments/undead_crypt/PF_spectral_candle.prefab,undead_crypt_prop,Undead Crypt modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,"chunky short funerary candle with broad wax body, simple holder and a small spectral flame socket",free placement on 0.25m increments,Base centered; stable footprint; no accidental overhang below ground,mat_crypt_stone; mat_aged_bone; mat_crypt_iron; mat_funeral_cloth; mat_necromantic_crystal,#4C5963 #C9C1A8 #26313A #5A4B78 #6ECBE5,VFX_FLAME,"Spectral flame, fog, portal energy and crystal pulse are Unity VFX/shader work; geometry must remain readable with effects disabled.",Prompts/ConceptArt/env_undead_crypt_spectral_candle_001_concept_sheet.txt,Prompts/Meshy/env_undead_crypt_spectral_candle_001_geometry.txt,Prompts/Texture/env_undead_crypt_spectral_candle_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_infernal_fortress_basalt_floor_tile_001,Piso de Basalto,Basalt Floor Tile,3D Model,Environment,tile,Infernal Fortress,Modular environment kit,Season 1 - Arc 3,P1,N/A,None,None,Infernal Fortress,Yes,Text to 3D,Optional,Modular kit piece,None,None,Yes,700,1800,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,4.0,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/infernal_fortress/Models,Assets/_Game/Prefabs/Environments/infernal_fortress/PF_basalt_floor_tile.prefab,infernal_fortress_tile,Infernal Fortress modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,"4 by 4 meter black basalt floor tile with broad plates, restrained cracks and channels reserved for emissive material",4m grid,Exact boundary dimensions; origin at base center; no protrusion across snap plane,mat_infernal_basalt; mat_burned_iron; mat_dark_brass; mat_obsidian; mat_infernal_crystal,#17191C #4B2725 #8E2F2B #E2602D #C63A78,SNAP_GRID_BASE; SNAP_N; SNAP_E; SNAP_S; SNAP_W,"Lava flow, heat distortion, flame, portal energy and animated emissive channels are Unity shaders/VFX, not baked texture lighting.",Prompts/ConceptArt/env_infernal_fortress_basalt_floor_tile_001_concept_sheet.txt,Prompts/Meshy/env_infernal_fortress_basalt_floor_tile_001_geometry.txt,Prompts/Texture/env_infernal_fortress_basalt_floor_tile_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_infernal_fortress_demon_lord_throne_001,Trono do Lorde Demônio,Demon Lord Throne,3D Model,Environment,hero prop,Infernal Fortress,Modular environment kit,Season 1 - Arc 3,P1,N/A,None,None,Infernal Fortress,Yes,Image to 3D,Yes,Modular kit piece,None,None,Yes,3500,9000,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,5.0,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/infernal_fortress/Models,Assets/_Game/Prefabs/Environments/infernal_fortress/PF_demon_lord_throne.prefab,infernal_fortress_hero prop,Infernal Fortress modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,massive demon lord throne of basalt and burned iron with a broad horn-like back silhouette and central infernal core socket,free placement on 0.25m increments,Base centered; stable footprint; no accidental overhang below ground,mat_infernal_basalt; mat_burned_iron; mat_dark_brass; mat_obsidian; mat_infernal_crystal,#17191C #4B2725 #8E2F2B #E2602D #C63A78,CAMERA_FOCUS; INTERACT_PRIMARY,"Lava flow, heat distortion, flame, portal energy and animated emissive channels are Unity shaders/VFX, not baked texture lighting.",Prompts/ConceptArt/env_infernal_fortress_demon_lord_throne_001_concept_sheet.txt,Prompts/Meshy/env_infernal_fortress_demon_lord_throne_001_geometry.txt,Prompts/Texture/env_infernal_fortress_demon_lord_throne_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_infernal_fortress_demon_weapon_rack_001,Arsenal Demoníaco,Demon Weapon Rack,3D Model,Environment,prop,Infernal Fortress,Modular environment kit,Season 1 - Arc 3,P1,N/A,None,None,Infernal Fortress,Yes,Text to 3D,Optional,Modular kit piece,None,None,Yes,1200,3000,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,2.2,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/infernal_fortress/Models,Assets/_Game/Prefabs/Environments/infernal_fortress/PF_demon_weapon_rack.prefab,infernal_fortress_prop,Infernal Fortress modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,heavy infernal weapon rack with broad supports and empty readable slots for separate demon weapons,free placement on 0.25m increments,Base centered; stable footprint; no accidental overhang below ground,mat_infernal_basalt; mat_burned_iron; mat_dark_brass; mat_obsidian; mat_infernal_crystal,#17191C #4B2725 #8E2F2B #E2602D #C63A78,CAMERA_FOCUS optional,"Lava flow, heat distortion, flame, portal energy and animated emissive channels are Unity shaders/VFX, not baked texture lighting.",Prompts/ConceptArt/env_infernal_fortress_demon_weapon_rack_001_concept_sheet.txt,Prompts/Meshy/env_infernal_fortress_demon_weapon_rack_001_geometry.txt,Prompts/Texture/env_infernal_fortress_demon_weapon_rack_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_infernal_fortress_demonic_pillar_001,Pilar Demoníaco,Demonic Pillar,3D Model,Environment,structure,Infernal Fortress,Modular environment kit,Season 1 - Arc 3,P1,N/A,None,None,Infernal Fortress,Yes,Image to 3D,Yes,Modular kit piece,None,None,Yes,1300,3500,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,3.5,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/infernal_fortress/Models,Assets/_Game/Prefabs/Environments/infernal_fortress/PF_demonic_pillar.prefab,infernal_fortress_structure,Infernal Fortress modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,three-and-a-half meter basalt pillar with burned iron braces and controlled downward wedge motifs,4m grid,Exact boundary dimensions; origin at base center; no protrusion across snap plane,mat_infernal_basalt; mat_burned_iron; mat_dark_brass; mat_obsidian; mat_infernal_crystal,#17191C #4B2725 #8E2F2B #E2602D #C63A78,SNAP_GRID_BASE; SNAP_N; SNAP_E; SNAP_S; SNAP_W,"Lava flow, heat distortion, flame, portal energy and animated emissive channels are Unity shaders/VFX, not baked texture lighting.",Prompts/ConceptArt/env_infernal_fortress_demonic_pillar_001_concept_sheet.txt,Prompts/Meshy/env_infernal_fortress_demonic_pillar_001_geometry.txt,Prompts/Texture/env_infernal_fortress_demonic_pillar_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_infernal_fortress_infernal_arch_001,Arco Infernal,Infernal Arch,3D Model,Environment,structure,Infernal Fortress,Modular environment kit,Season 1 - Arc 3,P1,N/A,None,None,Infernal Fortress,Yes,Image to 3D,Yes,Modular kit piece,None,None,Yes,1500,4000,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,4.0,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/infernal_fortress/Models,Assets/_Game/Prefabs/Environments/infernal_fortress/PF_infernal_arch.prefab,infernal_fortress_structure,Infernal Fortress modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,four-meter monumental infernal arch of basalt and burned iron with broad readable wedge forms,4m grid,Exact boundary dimensions; origin at base center; no protrusion across snap plane,mat_infernal_basalt; mat_burned_iron; mat_dark_brass; mat_obsidian; mat_infernal_crystal,#17191C #4B2725 #8E2F2B #E2602D #C63A78,SNAP_GRID_BASE; SNAP_N; SNAP_E; SNAP_S; SNAP_W,"Lava flow, heat distortion, flame, portal energy and animated emissive channels are Unity shaders/VFX, not baked texture lighting.",Prompts/ConceptArt/env_infernal_fortress_infernal_arch_001_concept_sheet.txt,Prompts/Meshy/env_infernal_fortress_infernal_arch_001_geometry.txt,Prompts/Texture/env_infernal_fortress_infernal_arch_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
env_infernal_fortress_infernal_arena_ring_001,Anel da Arena Infernal,Infernal Arena Ring,3D Model,Environment,large prop,Infernal Fortress,Modular environment kit,Season 1 - Arc 3,P1,N/A,None,None,Infernal Fortress,Yes,Image to 3D,Yes,Modular kit piece,None,None,Yes,2500,7000,0.5,0.2,1024x1024,BaseColor; Normal; Metallic; Roughness; AO; Emission optional,2,8.0,Base center; grid-aligned where modular,Simple mesh/box collider,FBX,Assets/_Game/Art/Environments/infernal_fortress/Models,Assets/_Game/Prefabs/Environments/infernal_fortress/PF_infernal_arena_ring.prefab,infernal_fortress_large prop,Infernal Fortress modular grid; material library,1,Planned,Grid alignment; readable silhouette; no hidden internal geometry; collision-safe; battle center remains clear,,ART_REF_001 + Visual Bible v1.0,"eight-meter modular circular arena rim section with basalt steps, iron braces and VFX sockets around the perimeter",4m grid,Exact boundary dimensions; origin at base center; no protrusion across snap plane,mat_infernal_basalt; mat_burned_iron; mat_dark_brass; mat_obsidian; mat_infernal_crystal,#17191C #4B2725 #8E2F2B #E2602D #C63A78,SNAP_GRID_BASE; SNAP_N; SNAP_E; SNAP_S; SNAP_W; CAMERA_FOCUS,"Lava flow, heat distortion, flame, portal energy and animated emissive channels are Unity shaders/VFX, not baked texture lighting.",Prompts/ConceptArt/env_infernal_fortress_infernal_arena_ring_001_concept_sheet.txt,Prompts/Meshy/env_infernal_fortress_infernal_arena_ring_001_geometry.txt,Prompts/Texture/env_infernal_fortress_infernal_arena_ring_001_texture.txt,Silhouette readable; correct scale; grid/pivot compliance; material separation; no baked VFX; LOD budget met; mobile camera test passed
